tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
64129,Permitted Site,Ulmus parvifolia :: Chinese Elm,662 29th St,1.0,Sidewalk: Curb side : Cutout,Private,2009-03-03,,3x3,37.985864269028156,-122.43961330352273
90246,DPW Maintained,Quercus agrifolia :: Coast Live Oak,3020 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-21,3.0,3x3,37.338185068599465,-122.1592156300435
79413,DPW Maintained,Pittosporum undulatum :: Victorian Box,1666 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-04-23,1.0,3x3,37.97553471990719,-122.31750449381119
28539,DPW Maintained,Washingtonia robusta :: Mexican Fan Palm,4734 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-08,12.0,3x3,37.50483841367562,-122.44255016928038
69230,Permitted Site,Lophostemon confertus :: Brisbane Box,543 Grove St,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-31,,,37.0381773096233,-122.94060574533259
44799,DPW Maintained,Maytenus boaria :: Mayten,1526 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2001-04-12,4.0,,37.00129334620586,-122.198116858849
84816,DPW Maintained,Lagunaria patersonii :: Primrose Tree,736 Leavenworth St,1.0,Sidewalk: Curb side : Cutout,Private,2009-11-13,4.0,3x3,37.18206534222691,-122.50386952960962
93271,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1699X Church St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-12-04,3.0,3x3,37.21972094845264,-122.44734826163715
29235,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1902X 41st Ave,18.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3X3,37.34214989851238,-122.11474155621282
22748,Permitted Site,Pittosporum undulatum :: Victorian Box,1585 Turk St,3.0,Sidewalk: Curb side : Cutout,Private,1990-04-23,12.0,3X3,37.3909143179159,-122.20182004224644
26164,DPW Maintained,Lophostemon confertus :: Brisbane Box,1801 Lombard St,3.0,Sidewalk: Curb side : Cutout,Private,2016-01-14,8.0,3x3,37.95629616652442,-122.30197500139086
41362,Permitted Site,Lophostemon confertus :: Brisbane Box,78 Ocean Ave,4.0,Sidewalk: Curb side : Cutout,Private,2000-03-03,,,37.48166204282204,-122.44845685558359
43561,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,598 28th St,3.0,Sidewalk: Curb side : Cutout,Private,2008-05-30,,3x3,37.82577357016519,-122.5833336975005
83308,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1773-1775 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-09-24,8.0,,37.61472060467473,-122.77616005590565
91212,Permitted Site,Tilia cordata :: Littleleaf Linden,2901 Mission St,2.0,Sidewalk: Curb side : Cutout,Private,2009-02-05,,3x3,37.07147756673705,-122.81728513059753
100313,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1683 Galvez Ave,1.0,Sidewalk: Curb side : Cutout,Private,2012-08-08,1.0,3x3,37.305269501004254,-122.14627494395585
31854,Permitted Site,Arecastrum romanzoffianum :: Queen Palm,1263 Houston St,2.0,Sidewalk: Curb side : Cutout,Private,1995-06-19,,,37.593846937103805,-122.49040936277983
45225,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,701-799X Felton St,1.0,Sidewalk: Curb side : Cutout,Private,2001-06-05,,,37.58675501499262,-122.13431858029556
115992,Undocumented,Ficus nitida :: Laurel Fig,438 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2016-07-27,3.0,,37.52359800813825,-122.21250947183306
91028,DPW Maintained,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',722 South Van Ness Ave,4.0,Sidewalk: Curb side : Cutout,DPW,2008-11-18,3.0,3x3,37.2573591436958,-122.86861334049759
31977,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,134 02nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-30,7.0,,37.80192515070244,-122.98191893332475
40205,DPW Maintained,Arbutus unedo :: Strawberry Tree,531 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-05-06,10.0,,37.72370087486238,-122.90889711641394
28412,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1615 Ocean Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-04-01,3.0,3X3,37.041660492818416,-122.38390515749145
37466,Permitted Site,Laurus nobilis :: Sweet Bay: Grecian Laurel,115 Nevada St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-19,,,37.1298485155028,-122.88088189610691
70621,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,713 Excelsior Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-08-06,6.0,,37.23205587947185,-122.05894543892279
50157,Permitted Site,Ginkgo biloba :: Maidenhair Tree,215 REVISED Fremont St,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-12,,,37.3271925613908,-122.82764018085395
39303,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,399X Treat Ave,11.0,Sidewalk: Curb side : Cutout,Private,1998-12-21,8.0,3x3,37.07988987114437,-122.59169661957085
49404,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,288@ OCEAN Onondaga Ave,3.0,Sidewalk: Curb side : Cutout,Private,2003-03-18,,,37.91305880482209,-122.81986637148812
60882,DPW Maintained,Maytenus boaria :: Mayten,763 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,1983-06-11,10.0,,37.831011806057326,-122.60331716840686
40175,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,1779 Folsom St,1.0,Sidewalk: Curb side : Cutout,Private,1999-12-18,,,37.221459219559556,-122.69683139330347
48046,Permitted Site,Ficus microcarpa :: Chinese Banyan,3350 Mission St,6.0,Sidewalk: Curb side : Cutout,Private,2002-07-11,,,37.2865278554598,-122.43383142632727
48537,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,627 Taylor St,1.0,Sidewalk: Curb side : Cutout,Private,2002-08-22,5.0,3x3,37.67333682711724,-122.8415716043712
15767,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4773 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,2000-09-28,12.0,3x3,37.329350799603965,-122.79117017677098
50491,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',331 Tara St,1.0,Sidewalk: Curb side : Cutout,Private,2003-10-29,,,37.800143419476,-122.97347924688894
39859,Permitted Site,Trachycarpus fortunei :: Windmill Palm,70 13th St,2.0,Sidewalk: Curb side : Cutout,Private,2008-01-18,,3x3,37.78707652806925,-122.94945613068265
28020,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,100 The Embarcadero,17.0,Sidewalk: Curb side : Cutout,Port,2001-02-05,6.0,3X3,37.62774218358186,-122.8203685229694
46754,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,382 Victoria St,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-25,,,37.604905824573265,-122.6106398816566
32867,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,593 Jersey St,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-30,,,37.71079582651542,-122.39884455880517
70598,DPW Maintained,Prunus cerasifera :: Cherry Plum,338 Moscow St,1.0,Sidewalk: Curb side : Cutout,Private,1994-08-06,10.0,,37.6442338774785,-122.70566763817813
68296,DPW Maintained,Lophostemon confertus :: Brisbane Box,86 Diana St,1.0,Sidewalk: Curb side : Cutout,Private,1993-09-27,10.0,,37.75118854152679,-122.07362732906073
36475,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1 Southwood Dr,1.0,Sidewalk: Curb side : Cutout,Private,1998-05-18,,,37.15478963394612,-122.11163560327134
36716,Permitted Site,Magnolia grandiflora :: Southern Magnolia,217 Lexington St,1.0,Sidewalk: Curb side : Cutout,Private,2015-02-18,3.0,,37.61303171188403,-122.97334179617735
46176,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1683 Page St,1.0,Sidewalk: Curb side : Cutout,Private,2002-03-09,5.0,4x4,37.96852125633079,-122.8899854800281
90593,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2400X Cabrillo St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-02-15,3.0,3x3,37.48110748603642,-122.54673363040962
32760,Permitted Site,Cupaniopsis anacardioides :: Carrotwood,100x THRIFT ST,4.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,8.0,3x3,37.97264404632889,-122.87553480028147
164659,DPW Maintained,Lagunaria patersonii :: Primrose Tree,150 Granville Way,1.0,Sidewalk: Curb side : Cutout,Private,2018-02-28,3.0,Width 4ft,37.074012207130764,-122.63184582723923
47597,Permitted Site,Olea europaea :: Olive Tree,100 Alemany Blvd,2.0,Sidewalk: Curb side : Cutout,Private,2003-01-04,,,37.37095034328482,-122.0552252756035
108909,Permitted Site,Melaleuca quinquenervia :: Cajeput,463 Ellsworth St,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-09,3.0,3x3,37.83599681822504,-122.2157880501636
51799,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,4846 17th St,1.0,Sidewalk: Curb side : Cutout,Private,2005-07-12,,,37.082296366785,-122.4972668497099
36511,Permitted Site,Jacaranda mimosifolia :: Jacaranda,15 Bennington St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-02,,3x3,37.77888643971834,-122.10999541072465
83662,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,739 Madrid St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-03,8.0,,37.89742571449261,-122.05381638360619
242231,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4388 17th St,2.0,Sidewalk: Curb side : Cutout,Private,2018-07-24,3.0,Width 3ft,37.41767651710528,-122.30531778920225
41271,Permitted Site,Myoporum laetum :: Myoporum,229 De Montfort Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-12-07,,,37.70098745908515,-122.01871666946661
91315,Permitted Site,Ginkgo biloba :: Maidenhair Tree,450 Rhode Island St,6.0,Sidewalk: Curb side : Cutout,Private,2009-02-06,,3x3,37.611445125882675,-122.70512070085901
30927,DPW Maintained,Ficus microcarpa :: Chinese Banyan,236 Holloway Ave,1.0,Sidewalk: Curb side : Cutout,Private,1995-03-13,13.0,,37.46675654868043,-122.65269980774332
24636,DPW Maintained,Pyrus calleryana 'New Bradford' :: New Bradford Pear,443 Divisadero St,3.0,Sidewalk: Curb side : Cutout,Private,2014-06-17,3.0,3X4,37.73808667887715,-122.34399519476715
19205,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',630 Sansome St,3.0,Sidewalk: Curb side : Cutout,DPW,1994-05-06,3.0,3X3,37.281966763304986,-122.45826091784973
29046,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,238 11th St,1.0,Sidewalk: Curb side : Cutout,DPW,2005-12-27,3.0,3x3,37.64130662756888,-122.50707547730451
41888,Permitted Site,Melaleuca quinquenervia :: Cajeput,401 Duboce Ave,2.0,Sidewalk: Curb side : Cutout,Private,2000-06-20,,,37.563301130215855,-122.13024060033365
33422,Permitted Site,Maytenus boaria :: Mayten,140 Westgate Dr,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-19,,,37.001784163689805,-122.4413845028728
68128,DPW Maintained,Prunus cerasifera :: Cherry Plum,607 Texas St,1.0,Sidewalk: Curb side : Cutout,Private,1993-05-20,10.0,,37.50546884207479,-122.03351805576176
93281,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1465 Church St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-12-04,3.0,3x3,37.68751652698716,-122.83641464739551
53671,Permitted Site,Maytenus boaria :: Mayten,215 Molimo Dr,1.0,Sidewalk: Curb side : Cutout,Private,1990-04-12,,,37.09250249249496,-122.03316958926322
82833,Permitted Site,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',165-167 11th St,3.0,Sidewalk: Curb side : Cutout,Private,2009-07-07,,3x3,37.22864757667248,-122.90811626969354
15489,DPW Maintained,Washingtonia robusta :: Mexican Fan Palm,2663 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,1992-08-13,12.0,4X4,37.80182285715193,-122.11230701383838
58634,Permitted Site,Myoporum laetum :: Myoporum,1018 Shrader St,1.0,Sidewalk: Curb side : Cutout,Private,2016-08-18,3.0,4x4,37.71212868820472,-122.64686399110646
78191,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,680 Tennessee St,1.0,Sidewalk: Curb side : Cutout,Private,2002-10-05,1.0,,37.501742592923826,-122.52689923613818
115098,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,537 Natoma St,4.0,Sidewalk: Curb side : Cutout,Private,2016-01-12,2.0,2x4,37.434603276303655,-122.2412134949394
31874,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,650 Delancey St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-26,5.0,,37.06802811043936,-122.02301597201061
30983,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2351 Laguna St,1.0,Sidewalk: Curb side : Cutout,Private,1995-03-13,6.0,,37.514227183955505,-122.07380787204967
75790,Undocumented,Acacia baileyana :: Bailey's Acacia,2080 FOLSOM ST,5.0,Sidewalk: Curb side : Cutout,Rec/Park,1997-03-15,,3x3,37.505527573281896,-122.66331565293677
72457,DPW Maintained,Lophostemon confertus :: Brisbane Box,539 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,1996-04-13,13.0,,37.88308434841845,-122.97792007794581
61791,DPW Maintained,Olea europaea :: Olive Tree,1243 Rhode Island St,1.0,Sidewalk: Curb side : Cutout,Private,2000-10-07,13.0,,37.225958559602034,-122.2425261893996
66878,Permitted Site,Ficus microcarpa :: Chinese Banyan,281 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,1991-11-18,,,37.9077488967484,-122.7146670183576
92406,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2211 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-29,0.0,3x3,37.14251670080767,-122.60695664132069
60510,Permitted Site,Pittosporum crassifolium :: Karo Tree,422 29th St,1.0,Sidewalk: Curb side : Cutout,Private,1982-12-08,,,37.75807386501502,-122.01052211231057
47966,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,85 Teresita Blvd,1.0,Sidewalk: Curb side : Cutout,Private,2002-07-05,,,37.39137195144954,-122.69605021269203
34461,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1521 Ralston Ave,6.0,Sidewalk: Curb side : Cutout,Private,1997-07-15,,,37.71603048740147,-122.36456700884384
45551,Permitted Site,Prunus serrulata :: Ornamental Cherry,345 Sloat Blvd,5.0,Sidewalk: Curb side : Cutout,Private,2001-07-24,,,37.339609214397115,-122.4382186914058
27748,DPW Maintained,Lophostemon confertus :: Brisbane Box,1299 Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,DPW,2005-07-04,6.0,3X3,37.23083353410996,-122.31481179387376
33377,Permitted Site,Prunus cerasifera :: Cherry Plum,1901 Monterey Blvd,2.0,Sidewalk: Curb side : Cutout,Private,1999-06-23,,,37.1517865056105,-122.48052388972336
29620,DPW Maintained,Calocedrus decurrens :: Incense Cedar,900X Junipero Serra Blvd,29.0,Median : Cutout,DPW,2006-03-30,3.0,3X3,37.54592322909008,-122.82460282831057
83222,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1484 47th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2008-01-24,2.0,3x3,37.05919821481998,-122.15365735299272
93321,DPW Maintained,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,2100X Turk Blvd,4.0,Sidewalk: Curb side : Cutout,DPW,2008-11-20,3.0,3x3,37.73230668704512,-122.75052030454961
47900,Permitted Site,Pittosporum undulatum :: Victorian Box,1380 Grove St,3.0,Sidewalk: Curb side : Cutout,Private,2002-06-21,4.0,3x3,37.66122010748152,-122.76074769754698
69277,Permitted Site,Maytenus boaria :: Mayten,1935 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-03-09,,,37.66158551006057,-122.75217594812126
250419,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,49 Seacliff Ave,1.0,Sidewalk: Curb side : Yard,Private,1997-07-14,8.0,Width 4ft,37.83534653479997,-122.37886212130473
10515,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1801 Haight St,1.0,Sidewalk: Curb side : Cutout,DPW,2017-08-23,3.0,3X3,37.89798007635495,-122.62076356803337
47347,Permitted Site,Prunus serrulata :: Ornamental Cherry,752 Head St,2.0,Sidewalk: Curb side : Cutout,Private,2002-05-13,,,37.18372315502295,-122.79431019994657
37421,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,1215 Noe St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-15,,,37.91204014109182,-122.4102614182586
29786,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1995 Evans Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-09-11,3.0,4x4,37.75983768330058,-122.37117328762639
43216,Permitted Site,Melaleuca nesophila :: Pink Melaleuca,44 Dunsmuir St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-11,,,37.837916613988554,-122.47378475379917
93265,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1400X Church St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-12-02,3.0,3x3,37.72731669789031,-122.77407032771727
101752,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2221 Scott St,2.0,Sidewalk: Curb side : Cutout,Private,2013-06-25,3.0,2x2,37.79366401049976,-122.53038938940863
162771,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,954 Capitol Ave,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-13,3.0,Width 0ft,37.080428504723805,-122.71469088353572
76782,Permitted Site,Olea europaea 'Fruitless' :: Fruitless Olive,1320 Lombard St,8.0,Sidewalk: Curb side : Cutout,Private,2012-09-12,,,37.361323953296385,-122.72697419559324
28351,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3168 Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,Private,2001-02-02,3.0,3X3,37.11221141934574,-122.25287360891613
25409,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3763-3767 Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,DPW,1996-04-19,6.0,3x3,37.268079226150974,-122.72973146629688
87500,DPW Maintained,Lophostemon confertus :: Brisbane Box,2289X 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-01-18,3.0,3x3,37.86672182503428,-122.76542726690818
89541,DPW Maintained,Quercus ilex :: Holly Oak,5300X Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-26,3.0,3x3,37.48847769268145,-122.36208301757878
5891,DPW Maintained,Tristania conferta ::,1124 Eddy St,1.0,Sidewalk: Curb side : Cutout,Private,1992-09-01,12.0,3X3,37.02824608315678,-122.68103059140745
62741,Permitted Site,Maytenus boaria :: Mayten,150 Eureka St,1.0,Sidewalk: Curb side : Cutout,Private,1986-06-07,,5x5,37.617041304401525,-122.46244151709992
29338,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,3.0,Median : Cutout,DPW,2006-01-16,3.0,3X3,37.603378724069124,-122.32877546209713
94317,DPW Maintained,Pittosporum undulatum :: Victorian Box,849 Leavenworth St,2.0,Sidewalk: Curb side : Cutout,Private,2010-07-13,18.0,4x4,37.96700734362654,-122.38112422430643
39061,Permitted Site,Pyrus calleryana :: Ornamental Pear,170 Capp St,2.0,Sidewalk: Curb side : Cutout,Private,1998-11-18,,,37.64259874503101,-122.60981663408964
24672,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',4411 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,2003-04-09,3.0,3X3,37.157998179923,-122.47234692571415
37159,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,88 29th Ave,3.0,Sidewalk: Curb side : Cutout,Private,1998-06-08,,,37.559926700868466,-122.36694568421147
68238,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',290 Avila St,1.0,Sidewalk: Curb side : Cutout,Private,1993-08-09,10.0,,37.533396613772425,-122.33363155268216
66574,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,275 Maynard St,1.0,Sidewalk: Curb side : Cutout,Private,1991-04-15,9.0,,37.95919369702354,-122.98817957908093
63440,Permitted Site,Pittosporum crassifolium :: Karo Tree,312 Richland Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-02,,,37.30124747438292,-122.4789204473354
67855,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,340 Duncan St,1.0,Sidewalk: Curb side : Cutout,Private,1993-01-04,,,37.08966074437348,-122.12177450197555
102167,Permitted Site,Jacaranda mimosifolia :: Jacaranda,677 Castro St,1.0,Sidewalk: Curb side : Cutout,Private,2012-12-31,4.0,3x3,37.14653955619659,-122.2217965631815
37048,Permitted Site,Liquidambar styraciflua :: American Sweet Gum,151 Day St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-01,,,37.25036665249254,-122.34236698660548
258419,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1838 Irving St,1.0,Sidewalk: Curb side : Cutout,Private,2019-06-25,3.0,3x3,37.51733649584313,-122.78733675928538
24424,DPW Maintained,Tristania conferta ::,1705 Gough St,1.0,Sidewalk: Curb side : Cutout,Private,1995-05-20,18.0,3X3,37.27676846942962,-122.62082429075394
60047,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1471 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1989-12-04,6.0,,37.182771650989515,-122.87755975463227
21889,DPW Maintained,Lophostemon confertus :: Brisbane Box,2002 03rd St,5.0,Sidewalk: Curb side : Cutout,Private,2012-05-02,3.0,2X3,37.09611094037752,-122.7024096400913
102300,Undocumented,Magnolia champaca :: Champa,1150 Sanchez St,2.0,Sidewalk: Curb side : Cutout,Private,2014-09-22,3.0,5x5,37.54378081128763,-122.83845047088893
30695,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,15 Hermann St,1.0,Sidewalk: Curb side : Cutout,Private,2001-11-03,4.0,,37.625006513458665,-122.34005369010632
35542,Permitted Site,Jacaranda mimosifolia :: Jacaranda,110 Bartlett St,2.0,Sidewalk: Curb side : Cutout,Private,1998-03-23,,,37.06459624063071,-122.44631629653668
42712,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',1451 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,,,37.363573206705524,-122.78835603825583
31705,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,456 Frederick St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-19,8.0,,37.826757789749564,-122.78204022261505
1577,DPW Maintained,Pittosporum undulatum :: Victorian Box,613 Arguello Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,2018-03-17,3.0,6X15,37.128554484516016,-122.50993035601013
37941,DPW Maintained,Magnolia grandiflora 'Russet' :: Russet Magnolia,730 22nd St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07-08,2.0,,37.41984581735048,-122.64213260413239
90233,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2738 Balboa St,3.0,Sidewalk: Curb side : Cutout,DPW,2008-04-21,3.0,3x3,37.68265883158984,-122.94307860865351
2198,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1100 Broderick St,4.0,Sidewalk: Curb side : Cutout,DPW,2016-05-18,7.0,3X3,37.88739679510719,-122.58850349714699
4116,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,3425 Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,DPW,1995-04-01,12.0,3X3,37.09367732368798,-122.02005576319003
82154,Permitted Site,Olea europaea :: Olive Tree,863 Foerster St,1.0,Sidewalk: Curb side : Cutout,Private,2007-10-25,,3x3,37.23494952865608,-122.13453575872157
86632,DPW Maintained,Acer rubrum 'Red Sunset' :: Red Swamp Maple,758 Bryant St,3.0,Sidewalk: Curb side : Cutout,DPW,2007-04-13,3.0,3x3,37.37038771877558,-122.20148748859678
27892,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,22.0,Sidewalk: Curb side : Cutout,Port,2001-01-31,12.0,,37.24015270186053,-122.8131501835504
35027,Permitted Site,Lophostemon confertus :: Brisbane Box,180 Clara St,1.0,Sidewalk: Curb side : Cutout,Private,1997-12-29,,,37.92658648970634,-122.37107005289157
9673,Permitted Site,Lophostemon confertus :: Brisbane Box,225 Gough St,1.0,Sidewalk: Curb side : Cutout,Private,2008-02-21,24.0,3X3,37.92891929056854,-122.7197367603136
51874,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,200 Guerrero St,1.0,Sidewalk: Curb side : Cutout,Private,2005-07-15,3.0,3x3,37.91810312486432,-122.4557244734094
8685,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,2925 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,2005-01-19,3.0,3x3,37.8913569044854,-122.77427405476621
225029,DPW Maintained,Ficus nitida :: Laurel Fig,4543 18th St,1.0,Sidewalk: Curb side : Cutout,Private,2017-04-14,3.0,Width 3ft,37.71911230801406,-122.7673062614037
47694,Permitted Site,Malus floribunda :: Showy Crab Apple: Japanese Crabapple,169 Brompton Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-28,,,37.8355827880688,-122.9090906448484
90970,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4101 Balboa St,2.0,Sidewalk: Curb side : Cutout,DPW,2018-03-17,3.0,3x3,37.72648366618657,-122.25407556403032
54801,Permitted Site,Olea europaea 'Fruitless' :: Fruitless Olive,1301X 06th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-12-07,,3x3,37.70832953628611,-122.42751062946753
52165,Permitted Site,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',2981 26th St,1.0,Sidewalk: Curb side : Cutout,Private,2005-11-01,,,37.78878887443017,-122.24775540921688
102256,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,1933 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,2013-01-07,1.0,3x3,37.04683913596341,-122.86741518895177
47198,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 30th Ave,7.0,Sidewalk: Curb side : Cutout,SFUSD,2002-05-08,8.0,4x4,37.97661141162441,-122.67263094953228
39834,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2106 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-01-06,1.0,,37.91863004664475,-122.79419768448771
43400,Permitted Site,Olea europaea :: Olive Tree,83 Fountain St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-17,,,37.44076973284314,-122.7427507909345
201690,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,324 08th St,3.0,Sidewalk: Curb side : Cutout,Private,2017-09-12,3.0,3x6,37.32300399470134,-122.42001011224139
